"Input invariants"	"Petal permutation"	"Actual invariants"
"{2.2000e+01, 1.2000e+01, 2.0000e+00, 8.5790e+03}"	"{ -65.2928,  -60.5152,  -70.1767,  -81.4607,  -96.4173,  -92.1539,  -95.4230,  -83.6940,  -60.3342,  -84.5915,  -74.1955,  -86.1692,  -91.5242,  -83.0732,  -91.3521, -120.2295,  -46.3046,  -69.3118,  -96.4817,  -28.7719,  -53.7710,  -45.4508,  -68.9397,  -41.7991,  -45.2513}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{0., 0., 0., 1.}"	"{-0.0121, -0.0116, -0.0131, -0.0139, -0.0167, -0.0178, -0.0210, -0.0170, -0.0123, -0.0166, -0.0140, -0.0189, -0.0196, -0.0167, -0.0190, -0.0224, -0.0111, -0.0127, -0.0175, -0.0055, -0.0123, -0.0081, -0.0134, -0.0082, -0.0077}"	"{16, 12, 0, 2549, {{-6, 2}, {-5, -13}, {-4, 39}, {-3, -88}, {-2, 159}, {-1, -238}, {0, 310}, {1, -355}, {2, 363}, {3, -329}, {4, 265}, {5, -187}, {6, 113}, {7, -57}, {8, 23}, {9, -7}, {10, 1}}, {{-6, 2}, {-5, -16}, {-4, 65}, {-3, -168}, {-2, 315}, {-1, -453}, {0, 511}, {1, -453}, {2, 315}, {3, -168}, {4, 65}, {5, -16}, {6, 2}}}"
"{ 15.,   8.,   0., 645.}"	"{-4.9103, -4.5537, -5.2808, -6.1277, -7.2477, -6.9342, -7.1833, -6.2997, -4.5385, -6.3601, -5.5835, -6.4874, -6.8918, -6.2518, -6.8730, -9.0453, -3.4851, -5.2125, -7.2605, -2.1626, -4.0438, -3.4194, -5.1876, -3.1470, -3.4027}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{10.,  6.,  4., 85.}"	"{-0.6362, -0.5916, -0.6860, -0.7926, -0.9364, -0.8999, -0.9352, -0.8187, -0.5881, -0.8220, -0.7255, -0.8440, -0.8992, -0.8126, -0.8943, -1.1743, -0.4534, -0.6752, -0.9420, -0.2791, -0.5250, -0.4426, -0.6733, -0.4098, -0.4388}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{13.,  6.,  0., 25.}"	"{-0.1948, -0.1850, -0.2131, -0.2437, -0.2836, -0.2798, -0.2932, -0.2566, -0.1817, -0.2505, -0.2253, -0.2664, -0.2835, -0.2536, -0.2774, -0.3634, -0.1418, -0.2064, -0.2933, -0.0842, -0.1620, -0.1367, -0.2099, -0.1288, -0.1356}"	"{16, 10, -2, 835, {{-8, -1}, {-7, 5}, {-6, -14}, {-5, 29}, {-4, -49}, {-3, 72}, {-2, -93}, {-1, 108}, {0, -113}, {1, 106}, {2, -89}, {3, 68}, {4, -45}, {5, 26}, {6, -12}, {7, 4}, {8, -1}}, {{-5, 3}, {-4, -20}, {-3, 59}, {-2, -108}, {-1, 147}, {0, -161}, {1, 147}, {2, -108}, {3, 59}, {4, -20}, {5, 3}}}"
"{ 2.5000e+01,  1.8000e+01, -2.0000e+00,  8.5519e+04}"	"{ -650.8845,  -603.2155,  -699.5238,  -812.0378,  -961.2021,  -918.6009,  -951.1536,  -834.2491,  -601.4398,  -843.2998,  -739.5788,  -858.9047,  -912.2537,  -828.0751,  -910.6151, -1198.4818,  -461.5679,  -690.9475,  -961.7305,  -286.8388,  -536.0281,  -453.0673,  -687.1984,  -416.6322,  -451.1031}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  23.,   12.,    4., 2781.}"	"{-21.1622, -19.6169, -22.7483, -26.4030, -31.2464, -29.8720, -30.9342, -27.1310, -19.5559, -27.4143, -24.0513, -27.9348, -29.6731, -26.9292, -29.6121, -38.9715, -15.0099, -22.4648, -31.2754,  -9.3234, -17.4282, -14.7322, -22.3470, -13.5513, -14.6654}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{5., 2., 2., 7.}"	"{-0.0503, -0.0489, -0.0548, -0.0604, -0.0707, -0.0730, -0.0788, -0.0672, -0.0472, -0.0642, -0.0577, -0.0718, -0.0760, -0.0667, -0.0739, -0.0942, -0.0387, -0.0515, -0.0758, -0.0213, -0.0435, -0.0352, -0.0562, -0.0337, -0.0342}"	"{12, 10, 2, 123, {{-1, 2}, {0, -6}, {1, 12}, {2, -17}, {3, 21}, {4, -22}, {5, 19}, {6, -14}, {7, 9}, {8, -3}, {10, 1}, {11, -1}}, {{-5, -1}, {-4, 1}, {-3, 5}, {-2, -15}, {-1, 27}, {0, -33}, {1, 27}, {2, -15}, {3, 5}, {4, 1}, {5, -1}}}"
"{ 25.,  14.,   8., 429.}"	"{-3.2569, -3.0249, -3.5059, -4.0645, -4.8044, -4.6033, -4.7707, -4.1828, -3.0111, -4.2152, -3.7076, -4.3082, -4.5810, -4.1506, -4.5643, -6.0037, -2.3128, -3.4580, -4.8204, -1.4326, -2.6836, -2.2692, -3.4435, -2.0909, -2.2557}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 13.,   8.,  -2., 323.}"	"{-2.4624, -2.2848, -2.6496, -3.0739, -3.6328, -3.4793, -3.6057, -3.1619, -2.2763, -3.1889, -2.8019, -3.2569, -3.4599, -3.1373, -3.4474, -4.5378, -1.7491, -2.6137, -3.6431, -1.0840, -2.0276, -1.7152, -2.6031, -1.5799, -1.7064}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 8., 10.,  8.,  1.}"	"{-0.0919, -0.1008, -0.1019, -0.1099, -0.1278, -0.1385, -0.1557, -0.1342, -0.0921, -0.1203, -0.1122, -0.1416, -0.1467, -0.1287, -0.1407, -0.1812, -0.0742, -0.0880, -0.1498, -0.0386, -0.0862, -0.0715, -0.1107, -0.0662, -0.0738}"	"{11, 6, 0, 73, {{-3, -1}, {-2, 3}, {-1, -5}, {0, 9}, {1, -10}, {2, 11}, {3, -11}, {4, 9}, {5, -7}, {6, 4}, {7, -2}, {8, 1}}, {{-3, -2}, {-2, 8}, {-1, -16}, {0, 21}, {1, -16}, {2, 8}, {3, -2}}}"
"{13.,  6.,  2., 59.}"	"{-0.4494, -0.4190, -0.4861, -0.5610, -0.6600, -0.6379, -0.6633, -0.5809, -0.4157, -0.5800, -0.5140, -0.5996, -0.6384, -0.5756, -0.6319, -0.8304, -0.3212, -0.4772, -0.6675, -0.1965, -0.3707, -0.3131, -0.4768, -0.2910, -0.3101}"	"{17, 10, -2, 15, {{-9, -1}, {-8, 4}, {-7, -10}, {-6, 19}, {-5, -29}, {-4, 37}, {-3, -38}, {-2, 30}, {-1, -15}, {0, -5}, {1, 25}, {2, -37}, {3, 42}, {4, -37}, {5, 27}, {6, -16}, {7, 7}, {8, -2}}, {{-5, 1}, {-4, -6}, {-3, 13}, {-2, -8}, {-1, -10}, {0, 21}, {1, -10}, {2, -8}, {3, 13}, {4, -6}, {5, 1}}}"
"{ 7.,  2., -2., 11.}"	"{-0.0891, -0.0843, -0.0973, -0.1106, -0.1288, -0.1282, -0.1352, -0.1174, -0.0832, -0.1147, -0.1024, -0.1231, -0.1304, -0.1163, -0.1268, -0.1660, -0.0661, -0.0937, -0.1334, -0.0383, -0.0742, -0.0623, -0.0966, -0.0589, -0.0616}"	"{13, 8, -2, 147, {{-5, 1}, {-4, -2}, {-3, 4}, {-2, -7}, {-1, 12}, {0, -17}, {1, 20}, {2, -22}, {3, 21}, {4, -17}, {5, 13}, {6, -7}, {7, 3}, {8, -1}}, {{-4, -3}, {-3, 11}, {-2, -20}, {-1, 26}, {0, -27}, {1, 26}, {2, -20}, {3, 11}, {4, -3}}}"
"{2.0000e+01, 1.2000e+01, 4.0000e+00, 1.3841e+04}"	"{-105.3385,  -97.6273, -113.2138, -131.4196, -155.5558, -148.6693, -153.9409, -135.0193,  -97.3373, -136.4756, -119.6965, -139.0111, -147.6486, -134.0195, -147.3778, -193.9653,  -74.7022, -111.8220, -155.6502,  -46.4195,  -86.7511,  -73.3249, -111.2184,  -67.4314,  -73.0047}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  18.,   10.,    4., 2693.}"	"{-20.4918, -18.9945, -22.0266, -25.5653, -30.2569, -28.9242, -29.9525, -26.2697, -18.9360, -26.5462, -23.2879, -27.0480, -28.7311, -26.0749, -28.6735, -37.7357, -14.5341, -21.7527, -30.2826,  -9.0280, -16.8763, -14.2648, -21.6381, -13.1209, -14.2004}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{2.0000e+01, 1.2000e+01, 2.0000e+00, 2.3470e+03}"	"{-17.8639, -16.5598, -19.2030, -22.2883, -26.3759, -25.2164, -26.1138, -22.9035, -16.5079, -23.1416, -20.3034, -23.5819, -25.0490, -22.7327, -24.9968, -32.8983, -12.6710, -18.9631, -26.4015,  -7.8704, -14.7117, -12.4361, -18.8644, -11.4397, -12.3800}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{1.7000e+01, 1.2000e+01, 2.0000e+00, 2.1870e+03}"	"{-16.6518, -15.4356, -17.8990, -20.7752, -24.5862, -23.5044, -24.3410, -21.3484, -15.3874, -21.5714, -18.9253, -21.9809, -23.3481, -21.1895, -23.3005, -30.6653, -11.8108, -17.6761, -24.6088,  -7.3365, -13.7132, -11.5918, -17.5837, -10.6629, -11.5396}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{11.,  8.,  0., 37.}"	"{-0.2882, -0.2699, -0.3128, -0.3602, -0.4218, -0.4099, -0.4282, -0.3752, -0.2672, -0.3714, -0.3314, -0.3871, -0.4123, -0.3710, -0.4072, -0.5342, -0.2071, -0.3061, -0.4293, -0.1260, -0.2383, -0.2008, -0.3065, -0.1877, -0.1992}"	"{17, 10, 0, 713, {{-7, -1}, {-6, 5}, {-5, -15}, {-4, 33}, {-3, -57}, {-2, 84}, {-1, -106}, {0, 116}, {1, -111}, {2, 92}, {3, -64}, {4, 36}, {5, -12}, {6, -2}, {7, 7}, {8, -6}, {9, 3}, {10, -1}}, {{-5, 1}, {-4, -1}, {-3, -20}, {-2, 83}, {-1, -159}, {0, 193}, {1, -159}, {2, 83}, {3, -20}, {4, -1}, {5, 1}}}"
"{ 14.,  10.,  -2., 203.}"	"{-1.5526, -1.4416, -1.6713, -1.9383, -2.2886, -2.1944, -2.2761, -1.9959, -1.4353, -2.0094, -1.7685, -2.0561, -2.1845, -1.9797, -2.1747, -2.8626, -1.1035, -1.6473, -2.2985, -0.6829, -1.2777, -1.0816, -1.6424, -0.9976, -1.0757}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{2.2000e+01, 1.4000e+01, 2.0000e+00, 5.5830e+03}"	"{-42.4922, -39.3846, -45.6719, -53.0142, -62.7458, -59.9748, -62.1040, -54.4701, -39.2652, -55.0501, -48.2882, -56.0814, -59.5677, -54.0657, -59.4534, -78.2469, -30.1356, -45.1074, -62.7920, -18.7239, -34.9938, -29.5794, -44.8668, -27.2046, -29.4488}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 7.,  4., -4., 17.}"	"{-0.1365, -0.1285, -0.1488, -0.1707, -0.1986, -0.1951, -0.2052, -0.1796, -0.1271, -0.1763, -0.1571, -0.1864, -0.1972, -0.1772, -0.1929, -0.2536, -0.0998, -0.1441, -0.2040, -0.0591, -0.1131, -0.0953, -0.1464, -0.0898, -0.0949}"	"{17, 12, 0, 37, {{-7, -1}, {-6, 4}, {-5, -9}, {-4, 17}, {-3, -27}, {-2, 36}, {-1, -38}, {0, 32}, {1, -18}, {3, 17}, {4, -29}, {5, 33}, {6, -29}, {7, 21}, {8, -11}, {9, 4}, {10, -1}}, {{-6, 1}, {-5, -4}, {-4, 4}, {-3, 1}, {-2, -1}, {-1, -6}, {0, 11}, {1, -6}, {2, -1}, {3, 1}, {4, 4}, {5, -4}, {6, 1}}}"
"{  24.,   20.,  -10., 1927.}"	"{-14.7001, -13.6296, -15.8036, -18.3453, -21.7024, -20.7535, -21.4943, -18.8536, -13.5848, -19.0431, -16.7126, -19.4119, -20.6167, -18.7101, -20.5684, -27.0756, -10.4277, -15.6035, -21.7314,  -6.4770, -12.1031, -10.2356, -15.5272,  -9.4169, -10.1903}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 21.,  10.,   4., 161.}"	"{-1.2235, -1.1392, -1.3205, -1.5285, -1.8021, -1.7332, -1.7986, -1.5767, -1.1320, -1.5818, -1.3969, -1.6248, -1.7291, -1.5631, -1.7174, -2.2586, -0.8708, -1.2995, -1.8154, -0.5371, -1.0082, -0.8535, -1.2966, -0.7888, -0.8473}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 23.,  12.,   0., 229.}"	"{-1.7479, -1.6252, -1.8842, -2.1837, -2.5760, -2.4732, -2.5656, -2.2501, -1.6171, -2.2615, -1.9930, -2.3179, -2.4641, -2.2310, -2.4503, -3.2245, -1.2431, -1.8557, -2.5910, -0.7682, -1.4394, -1.2191, -1.8506, -1.1249, -1.2116}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{  20.,   16.,    4., 3185.}"	"{-24.2472, -22.4758, -26.0630, -30.2511, -35.8020, -34.2246, -35.4415, -31.0845, -22.4058, -31.4108, -27.5570, -32.0046, -33.9960, -30.8535, -33.9286, -44.6523, -17.1970, -25.7392, -35.8328, -10.6833, -19.9685, -16.8788, -25.6033, -15.5258, -16.8032}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 21.,  18.,   4., 349.}"	"{-2.6654, -2.4762, -2.8689, -3.3263, -3.9305, -3.7669, -3.9054, -3.4246, -2.4639, -3.4491, -3.0356, -3.5270, -3.7495, -3.3977, -3.7356, -4.9147, -1.8931, -2.8288, -3.9455, -1.1723, -2.1957, -1.8567, -2.8186, -1.7120, -1.8463}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
"{ 3.,  2., -2.,  3.}"	"{-0.0325, -0.0313, -0.0356, -0.0386, -0.0452, -0.0473, -0.0519, -0.0438, -0.0307, -0.0416, -0.0375, -0.0477, -0.0499, -0.0435, -0.0479, -0.0604, -0.0257, -0.0329, -0.0485, -0.0137, -0.0282, -0.0225, -0.0368, -0.0222, -0.0221}"	"{12, 8, 0, 49, {{-2, 2}, {-1, -5}, {0, 9}, {1, -11}, {2, 11}, {3, -10}, {4, 7}, {5, -3}, {7, 3}, {8, -3}, {9, 2}, {10, -1}}, {{-4, -1}, {-3, 1}, {-2, 5}, {-1, -13}, {0, 17}, {1, -13}, {2, 5}, {3, 1}, {4, -1}}}"
"{ 14.,  12.,   4., 661.}"	"{-5.0332, -4.6678, -5.4117, -6.2786, -7.4287, -7.1063, -7.3615, -6.4553, -4.6511, -6.5180, -5.7224, -6.6476, -7.0633, -6.4074, -7.0463, -9.2717, -3.5717, -5.3422, -7.4403, -2.2162, -4.1459, -3.5037, -5.3161, -3.2254, -3.4864}"	"{15, 10, -2, 55, {{-10, -1}, {-9, 4}, {-8, -8}, {-7, 14}, {-6, -20}, {-5, 22}, {-4, -21}, {-3, 15}, {-2, -6}, {-1, -3}, {0, 11}, {1, -13}, {2, 13}, {3, -9}, {4, 5}, {5, -2}}, {{-5, -1}, {-4, 3}, {-3, -1}, {-2, -7}, {-1, 16}, {0, -19}, {1, 16}, {2, -7}, {3, -1}, {4, 3}, {5, -1}}}"
