"Input invariants"	"Petal permutation"	"Actual invariants"
"{14., 10.,  2., 43.}"	"{-0.0208, -0.0202, -0.0239, -0.0171, -0.0148, -0.0124, -0.0216, -0.0259, -0.0053, -0.0041, -0.0089, -0.0190, -0.0074, -0.0020, -0.0089, -0.0079, -0.0016, -0.0106, -0.0111, -0.0051, -0.0206,  0.2610, -0.0095,  0.0598, -0.0020}"	"{12, 8, -2, 107, {{-9, -1}, {-8, 1}, {-6, -3}, {-5, 9}, {-4, -14}, {-3, 18}, {-2, -19}, {-1, 18}, {0, -14}, {1, 9}, {2, -4}, {3, 1}}, {{-4, -1}, {-3, 5}, {-2, -12}, {-1, 22}, {0, -27}, {1, 22}, {2, -12}, {3, 5}, {4, -1}}}"
"{17., 10.,  2., 59.}"	"{-0.0282, -0.0267, -0.0328, -0.0238, -0.0201, -0.0168, -0.0288, -0.0358, -0.0070, -0.0048, -0.0124, -0.0257, -0.0109, -0.0021, -0.0131, -0.0105, -0.0021, -0.0133, -0.0164, -0.0073, -0.0272,  0.2921, -0.0136,  0.0140, -0.0034}"	"{17, 10, 2, 447, {{-10, -2}, {-9, 11}, {-8, -34}, {-7, 71}, {-6, -114}, {-5, 147}, {-4, -154}, {-3, 132}, {-2, -84}, {-1, 23}, {0, 34}, {1, -71}, {2, 82}, {3, -68}, {4, 43}, {5, -20}, {6, 6}, {7, -1}}, {{-5, 1}, {-4, -7}, {-3, 26}, {-2, -57}, {-1, 85}, {0, -95}, {1, 85}, {2, -57}, {3, 26}, {4, -7}, {5, 1}}}"
"{10.,  8.,  0., 41.}"	"{-0.0197, -0.0185, -0.0224, -0.0167, -0.0136, -0.0118, -0.0201, -0.0245, -0.0050, -0.0036, -0.0086, -0.0180, -0.0077, -0.0015, -0.0088, -0.0070, -0.0018, -0.0092, -0.0111, -0.0050, -0.0190,  0.2141, -0.0089,  0.0026, -0.0021}"	"{15, 10, -2, 1391, {{-12, 1}, {-11, -4}, {-10, 4}, {-9, 7}, {-8, -38}, {-7, 88}, {-6, -145}, {-5, 195}, {-4, -223}, {-3, 223}, {-2, -194}, {-1, 144}, {0, -87}, {1, 41}, {2, -13}, {3, 2}}, {{-5, 2}, {-4, -16}, {-3, 64}, {-2, -162}, {-1, 282}, {0, -339}, {1, 282}, {2, -162}, {3, 64}, {4, -16}, {5, 2}}}"
"{12.,  6., -4., 81.}"	"{-0.0391, -0.0340, -0.0438, -0.0333, -0.0264, -0.0230, -0.0371, -0.0492, -0.0087, -0.0054, -0.0166, -0.0363, -0.0166, -0.0019, -0.0194, -0.0138, -0.0030, -0.0146, -0.0238, -0.0103, -0.0346,  0.3067, -0.0194, -0.0006, -0.0063}"	"{25, 14, -2, 1403, {{-15, 1}, {-14, -2}, {-13, 2}, {-12, -2}, {-11, 5}, {-10, -20}, {-9, 54}, {-8, -102}, {-7, 133}, {-6, -112}, {-5, 33}, {-4, 69}, {-3, -137}, {-2, 134}, {-1, -56}, {0, -69}, {1, 204}, {2, -302}, {3, 326}, {4, -266}, {5, 155}, {6, -50}, {7, -8}, {8, 19}, {9, -10}, {10, 2}}, {{-7, 5}, {-6, -29}, {-5, 78}, {-4, -133}, {-3, 167}, {-2, -155}, {-1, 101}, {0, -67}, {1, 101}, {2, -155}, {3, 167}, {4, -133}, {5, 78}, {6, -29}, {7, 5}}}"
"{  21.,   18.,   -6., 3995.}"	"{-1.9724, -1.5179, -2.0917, -1.6262, -1.3238, -1.0368, -1.7748, -2.5480, -0.4039, -0.3350, -0.8675, -1.7584, -0.8849, -0.0600, -1.1297, -0.6689, -0.0275, -0.5804, -1.2875, -0.5447, -1.6232, -0.0128, -1.0292, -0.0756, -0.4074}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{2.9000e+01, 1.4000e+01, 8.0000e+00, 1.0449e+04}"	"{-5.1642, -3.9652, -5.4688, -4.2508, -3.4605, -2.7082, -4.6444, -6.6708, -1.0548, -0.8788, -2.2718, -4.5995, -2.3215, -0.1572, -2.9615, -1.7550, -0.0651, -1.5117, -3.3759, -1.4250, -4.2400, -0.0443, -2.7001, -0.2009, -1.0708}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{ 19.,  14.,   4., 113.}"	"{-0.0544, -0.0469, -0.0605, -0.0457, -0.0383, -0.0306, -0.0520, -0.0696, -0.0114, -0.0086, -0.0239, -0.0481, -0.0221, -0.0029, -0.0276, -0.0184, -0.0021, -0.0212, -0.0325, -0.0147, -0.0489,  0.3570, -0.0271, -0.0014, -0.0079}"	"{23, 14, -2, 931, {{-15, 1}, {-14, -2}, {-12, 2}, {-11, 9}, {-10, -44}, {-9, 83}, {-8, -88}, {-7, 40}, {-6, 37}, {-5, -94}, {-4, 101}, {-3, -57}, {-2, -23}, {-1, 121}, {0, -207}, {1, 246}, {2, -213}, {3, 129}, {4, -42}, {5, -6}, {6, 13}, {7, -6}, {8, 1}}, {{-7, 4}, {-6, -21}, {-5, 55}, {-4, -94}, {-3, 116}, {-2, -101}, {-1, 58}, {0, -33}, {1, 58}, {2, -101}, {3, 116}, {4, -94}, {5, 55}, {6, -21}, {7, 4}}}"
"{ 2.4000e+01,  1.6000e+01, -2.0000e+00,  1.4823e+04}"	"{-7.3264, -5.6237, -7.7577, -6.0319, -4.9084, -3.8419, -6.5879, -9.4669, -1.4990, -1.2497, -3.2245, -6.5293, -3.2940, -0.2230, -4.2040, -2.4885, -0.0922, -2.1419, -4.7908, -2.0214, -6.0162, -0.0645, -3.8293, -0.2846, -1.5234}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{ 12.,   8.,  -2., 359.}"	"{-0.1760, -0.1382, -0.1882, -0.1465, -0.1191, -0.0942, -0.1593, -0.2259, -0.0362, -0.0288, -0.0763, -0.1571, -0.0779, -0.0057, -0.0988, -0.0597, -0.0048, -0.0545, -0.1131, -0.0489, -0.1470,  0.1767, -0.0909, -0.0063, -0.0340}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 20.,  14.,   0., 245.}"	"{-0.1190, -0.0960, -0.1294, -0.0996, -0.0812, -0.0648, -0.1092, -0.1522, -0.0241, -0.0183, -0.0509, -0.1060, -0.0515, -0.0040, -0.0651, -0.0408, -0.0048, -0.0393, -0.0753, -0.0330, -0.1011,  0.3303, -0.0613, -0.0041, -0.0213}"	"{22, 16, -2, 387, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -3}, {-10, 21}, {-9, -42}, {-8, 46}, {-7, -16}, {-6, -47}, {-5, 119}, {-4, -169}, {-3, 180}, {-2, -147}, {-1, 83}, {0, -5}, {1, -58}, {2, 86}, {3, -73}, {4, 37}, {5, -6}, {6, -8}, {7, 7}, {8, -2}}, {{-8, 1}, {-7, -4}, {-6, 7}, {-5, 1}, {-4, -16}, {-3, 19}, {-2, -32}, {-1, 81}, {0, -113}, {1, 81}, {2, -32}, {3, 19}, {4, -16}, {5, 1}, {6, 7}, {7, -4}, {8, 1}}}"
"{ 9.,  2.,  2., 15.}"	"{-0.0085, -0.0080, -0.0083, -0.0058, -0.0069, -0.0051, -0.0091, -0.0090, -0.0017, -0.0017, -0.0030, -0.0078, -0.0034, -0.0010, -0.0028, -0.0042, -0.0008, -0.0054, -0.0036, -0.0019, -0.0082,  0.2080, -0.0038,  0.1167,  0.1503}"	"{15, 10, -2, 331, {{-13, -1}, {-12, 1}, {-11, 2}, {-10, -8}, {-9, 19}, {-8, -31}, {-7, 41}, {-6, -49}, {-5, 50}, {-4, -46}, {-3, 37}, {-2, -24}, {-1, 15}, {0, -7}, {1, 3}, {2, -1}}, {{-5, 2}, {-4, -9}, {-3, 21}, {-2, -38}, {-1, 60}, {0, -71}, {1, 60}, {2, -38}, {3, 21}, {4, -9}, {5, 2}}}"
"{6., 4., 0., 9.}"	"{-0.0056, -0.0052, -0.0049, -0.0043, -0.0038, -0.0031, -0.0065, -0.0054, -0.0015, -0.0023, -0.0019, -0.0047, -0.0017, -0.0008, -0.0012, -0.0027, -0.0009, -0.0035, -0.0016, -0.0008, -0.0058,  0.1857, -0.0015,  0.1165,  0.1623}"	"{14, 8, 0, 309, {{-9, -2}, {-8, 8}, {-7, -20}, {-6, 35}, {-5, -48}, {-4, 56}, {-3, -55}, {-2, 47}, {-1, -33}, {0, 17}, {1, -3}, {2, -4}, {3, 6}, {4, -4}, {5, 1}}, {{-4, 2}, {-3, -11}, {-2, 34}, {-1, -66}, {0, 83}, {1, -66}, {2, 34}, {3, -11}, {4, 2}}}"
"{  20.,   10.,   -2., 1123.}"	"{-5.5280e-01, -4.2901e-01, -5.8877e-01, -4.5705e-01, -3.7297e-01, -2.9267e-01, -4.9897e-01, -7.1321e-01, -1.1253e-01, -9.1664e-02, -2.4226e-01, -4.9258e-01, -2.4696e-01, -1.7090e-02, -3.1450e-01, -1.8796e-01, -9.9923e-03, -1.6570e-01, -3.5939e-01, -1.5354e-01, -4.5730e-01, -8.7430e-05, -2.8872e-01, -2.0739e-02, -1.1119e-01}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{  22.,   20.,   10., 8439.}"	"{-4.1710, -3.2011, -4.4161, -3.4324, -2.7945, -2.1865, -3.7507, -5.3865, -0.8525, -0.7112, -1.8349, -3.7140, -1.8745, -0.1272, -2.3917, -1.4157, -0.0520, -1.2220, -2.7252, -1.1502, -3.4247, -0.0361, -2.1787, -0.1622, -0.8642}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{15., 10.,  0., 45.}"	"{-0.0212, -0.0210, -0.0251, -0.0178, -0.0150, -0.0131, -0.0224, -0.0267, -0.0058, -0.0041, -0.0092, -0.0201, -0.0075, -0.0019, -0.0091, -0.0082, -0.0021, -0.0109, -0.0118, -0.0051, -0.0213,  0.2559, -0.0098,  0.0909, -0.0028}"	"{5, 4, 0, 5, {{-7, -1}, {-6, 1}, {-5, -1}, {-4, 1}, {-2, 1}}, {{-2, 1}, {-1, -1}, {0, 1}, {1, -1}, {2, 1}}}"
"{ 16.,  12., -10.,  59.}"	"{-0.0278, -0.0292, -0.0338, -0.0250, -0.0181, -0.0180, -0.0297, -0.0364, -0.0083, -0.0043, -0.0125, -0.0293, -0.0107, -0.0029, -0.0119, -0.0115, -0.0041, -0.0133, -0.0173, -0.0056, -0.0288,  0.3672, -0.0123,  0.0951, -0.0059}"	"{9, 6, 0, 49, {{-6, 1}, {-5, -3}, {-4, 5}, {-3, -7}, {-2, 8}, {-1, -8}, {0, 8}, {1, -5}, {2, 3}, {3, -1}}, {{-3, -1}, {-2, 5}, {-1, -11}, {0, 15}, {1, -11}, {2, 5}, {3, -1}}}"
"{14., 10., -2., 59.}"	"{-0.0278, -0.0262, -0.0323, -0.0241, -0.0194, -0.0168, -0.0280, -0.0353, -0.0070, -0.0046, -0.0122, -0.0264, -0.0109, -0.0019, -0.0130, -0.0097, -0.0027, -0.0124, -0.0164, -0.0070, -0.0267,  0.2939, -0.0131,  0.0229, -0.0043}"	"{20, 12, -2, 139, {{-15, 1}, {-14, -4}, {-13, 6}, {-12, -1}, {-11, -16}, {-10, 40}, {-9, -58}, {-8, 57}, {-7, -34}, {-6, -4}, {-5, 45}, {-4, -77}, {-3, 91}, {-2, -80}, {-1, 52}, {0, -18}, {1, -6}, {2, 14}, {3, -10}, {4, 4}, {5, -1}}, {{-6, 2}, {-5, -9}, {-4, 18}, {-3, -15}, {-2, -13}, {-1, 59}, {0, -83}, {1, 59}, {2, -13}, {3, -15}, {4, 18}, {5, -9}, {6, 2}}}"
"{ 23.,  16.,   6., 967.}"	"{-0.4760, -0.3693, -0.5067, -0.3930, -0.3213, -0.2518, -0.4300, -0.6126, -0.0963, -0.0788, -0.2079, -0.4220, -0.2122, -0.0147, -0.2697, -0.1615, -0.0082, -0.1444, -0.3082, -0.1317, -0.3935,  0.0065, -0.2478, -0.0179, -0.0939}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{17.,  8., -2., 19.}"	"{-0.0115, -0.0143, -0.0136, -0.0106, -0.0095, -0.0073, -0.0143, -0.0150, -0.0031, -0.0035, -0.0055, -0.0115, -0.0034, -0.0020, -0.0027, -0.0075, -0.0019, -0.0079, -0.0054, -0.0023, -0.0133,  0.4247, -0.0032,  0.3522,  0.0672}"	"{18, 10, -4, 2573, {{-17, 1}, {-16, -5}, {-15, 11}, {-14, -10}, {-13, -12}, {-12, 66}, {-11, -154}, {-10, 257}, {-9, -349}, {-8, 406}, {-7, -411}, {-6, 364}, {-5, -277}, {-4, 177}, {-3, -90}, {-2, 33}, {-1, -6}, {0, -1}, {1, 1}}, {{-5, -4}, {-4, 27}, {-3, -109}, {-2, 296}, {-1, -530}, {0, 641}, {1, -530}, {2, 296}, {3, -109}, {4, 27}, {5, -4}}}"
"{ 8.,  4.,  0., 21.}"	"{-0.0103, -0.0100, -0.0111, -0.0084, -0.0073, -0.0064, -0.0109, -0.0117, -0.0027, -0.0021, -0.0042, -0.0093, -0.0045, -0.0010, -0.0039, -0.0043, -0.0011, -0.0057, -0.0053, -0.0021, -0.0104,  0.1914, -0.0045,  0.0313,  0.0294}"	"{3, 2, 2, 3, {{1, 1}, {3, 1}, {4, -1}}, {{-1, 1}, {0, -1}, {1, 1}}}"
"{ 20.,  14.,   2., 187.}"	"{-0.0906, -0.0744, -0.0991, -0.0756, -0.0622, -0.0496, -0.0840, -0.1156, -0.0185, -0.0139, -0.0387, -0.0803, -0.0389, -0.0035, -0.0485, -0.0312, -0.0037, -0.0313, -0.0563, -0.0252, -0.0778,  0.3443, -0.0464, -0.0029, -0.0152}"	"{25, 18, -4, 2365, {{-17, 1}, {-16, -2}, {-14, 7}, {-13, -17}, {-12, 13}, {-11, 25}, {-10, -96}, {-9, 154}, {-8, -130}, {-7, -14}, {-6, 248}, {-5, -489}, {-4, 653}, {-3, -687}, {-2, 583}, {-1, -370}, {0, 121}, {1, 78}, {2, -163}, {3, 139}, {4, -66}, {5, 7}, {6, 13}, {7, -9}, {8, 2}}, {{-9, 1}, {-8, -3}, {-7, 2}, {-6, 6}, {-5, -30}, {-4, 94}, {-3, -194}, {-2, 293}, {-1, -370}, {0, 403}, {1, -370}, {2, 293}, {3, -194}, {4, 94}, {5, -30}, {6, 6}, {7, 2}, {8, -3}, {9, 1}}}"
"{ 20.,  12.,  -6., 891.}"	"{-0.4375, -0.3417, -0.4673, -0.3635, -0.2956, -0.2330, -0.3953, -0.5648, -0.0899, -0.0722, -0.1912, -0.3912, -0.1944, -0.0135, -0.2483, -0.1488, -0.0097, -0.1324, -0.2840, -0.1216, -0.3639,  0.1509, -0.2277, -0.0161, -0.0880}"	"{21, 12, -4, 33, {{-14, -1}, {-13, 3}, {-12, -4}, {-11, -1}, {-10, 12}, {-9, -21}, {-8, 18}, {-7, -1}, {-6, -24}, {-5, 44}, {-4, -50}, {-3, 42}, {-2, -20}, {-1, -9}, {0, 37}, {1, -49}, {2, 44}, {3, -26}, {4, 8}, {5, 1}, {6, -3}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -3}, {-3, -5}, {-2, 12}, {-1, -4}, {0, -3}, {1, -4}, {2, 12}, {3, -5}, {4, -3}, {5, 1}, {6, 1}}}"
"{ 7.,  6., -6., 11.}"	"{-0.0075, -0.0092, -0.0088, -0.0078, -0.0046, -0.0047, -0.0089, -0.0091, -0.0029, -0.0021, -0.0041, -0.0076, -0.0023, -0.0014, -0.0022, -0.0047, -0.0017, -0.0042, -0.0036, -0.0007, -0.0084,  0.3208, -0.0010,  0.2277, -0.0008}"	"{17, 14, 10, 927, {{6, 2}, {7, -6}, {8, 13}, {9, -18}, {10, 20}, {11, -8}, {12, -19}, {13, 59}, {14, -105}, {15, 143}, {16, -163}, {17, 160}, {18, -138}, {19, 101}, {20, -62}, {21, 31}, {22, -11}, {23, 2}}, {{-7, -1}, {-6, 9}, {-5, -22}, {-4, 19}, {-3, 30}, {-2, -126}, {-1, 225}, {0, -267}, {1, 225}, {2, -126}, {3, 30}, {4, 19}, {5, -22}, {6, 9}, {7, -1}}}"
"{  19.,   10.,    0., 1681.}"	"{-0.8292, -0.6400, -0.8805, -0.6839, -0.5576, -0.4372, -0.7472, -1.0698, -0.1687, -0.1393, -0.3637, -0.7383, -0.3715, -0.0253, -0.4731, -0.2817, -0.0127, -0.2460, -0.5401, -0.2293, -0.6829, -0.0033, -0.4328, -0.0315, -0.1685}"	"{20, 12, -4, 73, {{-15, -1}, {-14, 5}, {-13, -15}, {-12, 26}, {-11, -25}, {-10, 2}, {-9, 38}, {-8, -78}, {-7, 98}, {-6, -89}, {-5, 54}, {-4, -2}, {-3, -50}, {-2, 88}, {-1, -96}, {0, 76}, {1, -41}, {2, 12}, {3, 1}, {4, -3}, {5, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, -5}, {-2, 22}, {-1, -14}, {0, 1}, {1, -14}, {2, 22}, {3, -5}, {4, -5}, {5, 1}, {6, 1}}}"
"{17.,  8.,  2., 51.}"	"{-0.0246, -0.0237, -0.0283, -0.0200, -0.0179, -0.0146, -0.0254, -0.0306, -0.0057, -0.0042, -0.0107, -0.0224, -0.0097, -0.0022, -0.0110, -0.0096, -0.0017, -0.0122, -0.0141, -0.0063, -0.0238,  0.3129, -0.0119,  0.0435, -0.0023}"	"{14, 8, 0, 261, {{-11, -2}, {-10, 9}, {-9, -23}, {-8, 39}, {-7, -52}, {-6, 58}, {-5, -52}, {-4, 39}, {-3, -22}, {-2, 4}, {-1, 9}, {0, -13}, {1, 11}, {2, -5}, {3, 1}}, {{-4, 1}, {-3, -8}, {-2, 29}, {-1, -57}, {0, 71}, {1, -57}, {2, 29}, {3, -8}, {4, 1}}}"
"{19.,  6.,  0., 25.}"	"{-0.0138, -0.0161, -0.0156, -0.0104, -0.0116, -0.0083, -0.0164, -0.0173, -0.0034, -0.0027, -0.0059, -0.0138, -0.0051, -0.0021, -0.0044, -0.0078, -0.0015, -0.0094, -0.0069, -0.0031, -0.0153,  0.3433, -0.0056,  0.2323,  0.0615}"	"{13, 6, -2, 199, {{-14, -1}, {-13, 3}, {-12, -8}, {-11, 15}, {-10, -22}, {-9, 28}, {-8, -30}, {-7, 29}, {-6, -25}, {-5, 18}, {-4, -11}, {-3, 6}, {-2, -2}, {-1, 1}}, {{-3, 4}, {-2, -19}, {-1, 46}, {0, -61}, {1, 46}, {2, -19}, {3, 4}}}"
"{ 13.,   8.,   0., 253.}"	"{-0.1237, -0.0978, -0.1327, -0.1031, -0.0840, -0.0667, -0.1123, -0.1578, -0.0248, -0.0197, -0.0529, -0.1100, -0.0544, -0.0040, -0.0685, -0.0420, -0.0041, -0.0393, -0.0788, -0.0344, -0.1034,  0.2127, -0.0639, -0.0042, -0.0227}"	"{19, 12, -2, 63, {{-12, -1}, {-11, 2}, {-10, -1}, {-9, -5}, {-8, 14}, {-7, -19}, {-6, 14}, {-5, -2}, {-4, -13}, {-3, 26}, {-2, -31}, {-1, 31}, {0, -22}, {1, 9}, {2, 4}, {3, -9}, {4, 7}, {5, -2}, {6, -2}, {7, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, 4}, {-2, -4}, {-1, 11}, {0, -15}, {1, 11}, {2, -4}, {3, 4}, {4, -5}, {5, 1}, {6, 1}}}"
"{  23.,   16.,   -6., 4235.}"	"{-2.0910, -1.6094, -2.2175, -1.7239, -1.4034, -1.0993, -1.8818, -2.7015, -0.4280, -0.3548, -0.9196, -1.8643, -0.9382, -0.0637, -1.1975, -0.7097, -0.0293, -0.6150, -1.3652, -0.5776, -1.7206, -0.0137, -1.0918, -0.0802, -0.4320}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{15., 12., -2.,  7.}"	"{-0.0098, -0.0110, -0.0105, -0.0078, -0.0072, -0.0057, -0.0100, -0.0108, -0.0040, -0.0043, -0.0048, -0.0077, -0.0032, -0.0014, -0.0030, -0.0095, -0.0011, -0.0054, -0.0037, -0.0020, -0.0128,  0.7275,  0.2009,  0.7430,  0.2315}"	"{11, 8, 4, 57, {{-4, 1}, {-3, -2}, {-2, 4}, {-1, -6}, {0, 8}, {1, -9}, {2, 8}, {3, -7}, {4, 6}, {5, -3}, {6, 2}, {7, -1}}, {{-4, 1}, {-3, -5}, {-2, 9}, {-1, -9}, {0, 9}, {1, -9}, {2, 9}, {3, -5}, {4, 1}}}"
"{ 2.0000e+01,  1.4000e+01, -4.0000e+00,  9.5690e+03}"	"{-4.7290, -3.6309, -5.0082, -3.8942, -3.1689, -2.4806, -4.2526, -6.1103, -0.9677, -0.8063, -2.0812, -4.2148, -2.1257, -0.1439, -2.7130, -1.6059, -0.0605, -1.3834, -3.0916, -1.3050, -3.8843, -0.0400, -2.4711, -0.1834, -0.9825}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
"{ 13.,   8.,   4., 601.}"	"{-0.2960, -0.2291, -0.3144, -0.2442, -0.1995, -0.1565, -0.2672, -0.3803, -0.0598, -0.0491, -0.1293, -0.2623, -0.1325, -0.0092, -0.1677, -0.1004, -0.0052, -0.0897, -0.1915, -0.0821, -0.2442,  0.0311, -0.1539, -0.0112, -0.0577}"	"{20, 12, -4, 73, {{-15, -1}, {-14, 5}, {-13, -15}, {-12, 26}, {-11, -25}, {-10, 2}, {-9, 38}, {-8, -78}, {-7, 98}, {-6, -89}, {-5, 54}, {-4, -2}, {-3, -50}, {-2, 88}, {-1, -96}, {0, 76}, {1, -41}, {2, 12}, {3, 1}, {4, -3}, {5, 1}}, {{-6, 1}, {-5, 1}, {-4, -5}, {-3, -5}, {-2, 22}, {-1, -14}, {0, 1}, {1, -14}, {2, 22}, {3, -5}, {4, -5}, {5, 1}, {6, 1}}}"
"{13.,  8.,  0.,  9.}"	"{-8.2122e-03, -8.6889e-03, -8.6882e-03, -6.2922e-03, -6.1986e-03, -4.6770e-03, -9.1845e-03, -9.1822e-03, -2.8028e-03, -3.6239e-03, -3.4392e-03, -7.2429e-03, -2.4439e-03, -1.5023e-03, -2.0904e-03, -6.4032e-03, -9.7778e-04, -5.0539e-03, -2.3306e-03, -1.5971e-03, -9.7268e-03,  4.5579e-01, -3.7732e-04,  4.6569e-01,  2.5301e-01}"	"{9, 6, 4, 33, {{0, 1}, {1, -1}, {2, 3}, {3, -4}, {4, 5}, {5, -6}, {6, 5}, {7, -4}, {8, 3}, {9, -1}}, {{-3, -1}, {-2, 4}, {-1, -7}, {0, 9}, {1, -7}, {2, 4}, {3, -1}}}"
"{2.3000e+01, 1.6000e+01, 6.0000e+00, 3.5979e+04}"	"{-17.7880, -13.6437, -18.8272, -14.6397, -11.9116,  -9.3212, -15.9912, -22.9856,  -3.6393,  -3.0389,  -7.8307, -15.8515,  -8.0016,  -0.5415, -10.2121,  -6.0424,  -0.2176,  -5.1917, -11.6359,  -4.9063, -14.5993,  -0.1668,  -9.2995,  -0.6932,  -3.7055}"	"{18, 12, -4, 285, {{-15, -1}, {-13, 9}, {-12, -30}, {-11, 57}, {-10, -75}, {-9, 69}, {-8, -37}, {-7, -12}, {-6, 65}, {-5, -106}, {-4, 125}, {-3, -116}, {-2, 85}, {-1, -44}, {0, 13}, {1, 1}, {2, -3}, {3, 1}}, {{-6, 1}, {-5, 1}, {-4, -8}, {-2, 37}, {-1, -72}, {0, 83}, {1, -72}, {2, 37}, {4, -8}, {5, 1}, {6, 1}}}"
