"Input invariants"	"Petal permutation"	"Actual invariants"
"{ 2.4000e+01,  2.0000e+01, -6.0000e+00,  3.7143e+04}"	"{-3187.2935, -4729.8267, -4843.9175, -5443.7388, -6818.6113, -5901.3398,-6703.1694, -6975.8887, -4641.3110, -5934.3779, -5392.0264, -6270.1187,-5671.9897, -5443.6763, -6301.6479, -6761.6284, -4516.1343, -5149.9209,-6451.7100, -4124.1250, -5361.6494, -4211.3672, -5134.5298, -3538.8862,-4401.2363}"	"{20, 14, 0, 405, {{-9, -1}, {-8, 7}, {-7, -15}, {-6, 18}, {-5, -9}, {-4, -11}, {-3, 25}, {-2, -19}, {-1, -8}, {0, 46}, {1, -82}, {2, 106}, {3, -107}, {4, 86}, {5, -46}, {6, 3}, {7, 23}, {8, -27}, {9, 17}, {10, -6}, {11, 1}}, {{-7, 1}, {-6, -7}, {-5, 16}, {-4, -13}, {-3, -14}, {-2, 59}, {-1, -104}, {0, 125}, {1, -104}, {2, 59}, {3, -14}, {4, -13}, {5, 16}, {6, -7}, {7, 1}}}"
"{ 16.,  14.,  -4., 473.}"	"{-41.9253, -62.2514, -63.7487, -71.6209, -89.7147, -77.6535, -88.2375,-91.8255, -61.0872, -78.0875, -70.9581, -82.5361, -74.6509, -71.6503,-82.9402, -88.9806, -59.4573, -67.7550, -84.9116, -54.2589, -70.5674,-55.4321, -67.5773, -46.5758, -57.9467}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{20., 14.,  4., 93.}"	"{ -9.5486, -14.2222, -14.5576, -16.3288, -20.4596, -17.7230, -20.1696,-20.9853, -13.9596, -17.8170, -16.1953, -18.8666, -17.0567, -16.3711,-18.9479, -20.3138, -13.6028, -15.4485, -19.3956, -12.3689, -16.1222,-12.6681, -15.4366, -10.6398, -13.2592}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  19.,   10.,    2., 1255.}"	"{-108.9179, -161.6730, -165.5685, -186.0444, -233.0360, -201.7008,-229.1367, -238.4548, -158.6497, -202.8262, -184.2940, -214.3344,-193.8792, -186.0751, -215.3981, -231.1085, -154.3886, -176.0033,-220.5273, -140.9431, -183.2704, -143.9544, -175.5048, -120.9628,-150.4614}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 12.,  10.,   8., 117.}"	"{-11.0714, -16.4659, -16.8567, -18.9212, -23.7047, -20.5293, -23.3425,-24.2863, -16.1613, -20.6402, -18.7561, -21.8352, -19.7465, -18.9516,-21.9368, -23.5265, -15.7375, -17.9016, -22.4543, -14.3330, -18.6666,-14.6634, -17.8719, -12.3176, -15.3375}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 11.,   6.,   0., 125.}"	"{-11.6107, -17.2551, -17.6689, -19.8397, -24.8544, -21.5188, -24.4645,-25.4559, -16.9344, -21.6391, -19.6633, -22.8837, -20.6949, -19.8622,-22.9902, -24.6597, -16.4897, -18.7700, -23.5365, -15.0297, -19.5617,-15.3670, -18.7317, -12.9101, -16.0707}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 2.0000e+01,  1.4000e+01, -8.0000e+00,  1.1825e+04}"	"{-1015.5662, -1507.0846, -1543.4366, -1734.5471, -2172.6277, -1880.3596,-2135.8699, -2222.7676, -1478.8802, -1890.8859, -1718.0804, -1997.8846,-1807.2909, -1734.5443, -2007.9213, -2154.4788, -1439.0073, -1640.9270,-2055.7368, -1314.0759, -1708.4041, -1341.8890, -1636.0374, -1127.6101,-1402.3979}"	"{20, 14, 0, 405, {{-9, -1}, {-8, 7}, {-7, -15}, {-6, 18}, {-5, -9}, {-4, -11}, {-3, 25}, {-2, -19}, {-1, -8}, {0, 46}, {1, -82}, {2, 106}, {3, -107}, {4, 86}, {5, -46}, {6, 3}, {7, 23}, {8, -27}, {9, 17}, {10, -6}, {11, 1}}, {{-7, 1}, {-6, -7}, {-5, 16}, {-4, -13}, {-3, -14}, {-2, 59}, {-1, -104}, {0, 125}, {1, -104}, {2, 59}, {3, -14}, {4, -13}, {5, 16}, {6, -7}, {7, 1}}}"
"{  24.,   12.,    4., 1053.}"	"{ -91.8040, -136.2874, -139.5703, -156.8211, -196.4322, -170.0253,-193.1609, -201.0148, -133.7398, -170.9704, -155.3497, -180.6844,-163.4375, -156.8575, -181.5754, -194.8137, -130.1541, -148.3565,-185.9000, -118.8015, -154.4925, -121.3525, -147.9471, -101.9684,-126.8435}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  20.,   16.,    6., 1431.}"	"{-124.2884, -184.4913, -188.9346, -212.2988, -265.9220, -230.1657,-261.4742, -272.1073, -181.0417, -231.4489, -210.3027, -244.5825,-221.2401, -212.3364, -245.7991, -263.7251, -176.1778, -200.8404,-251.6478, -160.8324, -209.1363, -164.2714, -200.2739, -138.0340,-171.6969}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{13., 12.,  8., 81.}"	"{ -8.1557, -12.1439, -12.4291, -13.9427, -17.4701, -15.1337, -17.2190,-17.9140, -11.9202, -15.2137, -13.8281, -16.1064, -14.5632, -13.9778,-16.1796, -17.3463, -11.6121, -13.1922, -16.5582, -10.5626, -13.7671,-10.8155, -13.1795,  -9.0842, -11.3179}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  21.,   16.,    0., 1881.}"	"{-162.9205, -241.8145, -247.6430, -278.2796, -348.5673, -301.6894,-342.7168, -356.6569, -237.2913, -303.3744, -275.6563, -320.5763,-289.9831, -278.3132, -322.1742, -345.6753, -230.9115, -263.2596,-329.8432, -210.8193, -274.1164, -215.3125, -262.5039, -180.9251,-225.0383}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 22.,  14.,   0., 649.}"	"{ -57.1567,  -84.8674,  -86.9101,  -97.6425, -122.3082, -105.8691,-120.2889, -125.1796,  -83.2803, -106.4566,  -96.7347, -112.5192,-101.7735,  -97.6779, -113.0693, -121.3069,  -81.0553,  -92.3724,-115.7609,  -73.9709,  -96.2035,  -75.5685,  -92.1274,  -63.4962, -78.9949}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{16., 12.,  4., 37.}"	"{ -4.7976,  -7.1778,  -7.3359,  -8.2088, -10.2934,  -8.9266, -10.1812,-10.5886,  -7.0442,  -8.9703,  -8.1593,  -9.5260,  -8.6024,  -8.2599, -9.5605, -10.2387,  -6.8731,  -7.7690,  -9.7816,  -6.2256,  -8.1362, -6.3929,  -7.7856,  -5.3677,  -6.7041}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{  20.,   12.,    2., 1315.}"	"{-114.1444, -169.4312, -173.5135, -194.9725, -244.2190, -211.3802,-240.1316, -249.8969, -166.2627, -212.5588, -193.1375, -224.6196,-203.1823, -195.0038, -225.7343, -242.1981, -161.7967, -184.4491,-231.1095, -147.7063, -192.0640, -150.8626, -183.9265, -126.7671,-157.6816}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{17., 10., -4., 53.}"	"{ -5.9221,  -8.8316,  -9.0372, -10.1338, -12.6975, -11.0005, -12.5294,-13.0364,  -8.6670, -11.0598, -10.0552, -11.7198, -10.5919, -10.1678,-11.7670, -12.6111,  -8.4526,  -9.5873, -12.0450,  -7.6780, -10.0115, -7.8679,  -9.5852,  -6.6079,  -8.2398}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  18.,   12.,    6., 4571.}"	"{-393.3136, -583.7021, -597.7766, -671.7745, -841.4421, -728.2615,-827.2375, -860.8882, -572.7816, -732.3344, -665.4081, -773.7958,-699.9736, -671.7977, -777.6765, -834.4304, -557.3476, -635.5170,-796.1923, -508.9271, -661.6754, -519.7220, -633.6437, -436.7269,-543.1678}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 8.,  6.,  2., 23.}"	"{-2.8737, -4.2909, -4.3874, -4.9136, -6.1598, -5.3396, -6.0886, -6.3308,-4.2122, -5.3685, -4.8805, -5.6950, -5.1460, -4.9397, -5.7182, -6.1242,-4.1088, -4.6502, -5.8491, -3.7246, -4.8649, -3.8231, -4.6562, -3.2099,-4.0059}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{4., 2., 0., 5.}"	"{-1.1261, -1.6928, -1.7268, -1.9269, -2.4177, -2.1012, -2.4047, -2.4974,-1.6623, -2.1124, -1.9206, -2.2498, -2.0288, -1.9487, -2.2546, -2.4126,-1.6249, -1.8254, -2.3059, -1.4646, -1.9199, -1.5082, -1.8352, -1.2660,-1.5856}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{  20.,   12.,    4., 3301.}"	"{-284.4264, -422.1223, -432.2998, -485.8050, -608.5035, -526.6597,-598.2465, -622.5817, -414.2251, -529.6030, -481.2061, -559.5989,-506.2082, -485.8316, -562.3994, -603.4387, -403.0699, -459.5843,-575.7913, -368.0379, -478.5103, -375.8541, -458.2384, -315.8319,-392.8158}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 20.,  10.,  -4., 425.}"	"{-37.7764, -56.0991, -57.4500, -64.5393, -80.8436, -69.9792, -79.5197,-82.7521, -55.0505, -70.3686, -63.9426, -74.3833, -67.2765, -64.5691,-74.7415, -80.1841, -53.5856, -61.0557, -76.5233, -48.8921, -63.5931,-49.9547, -60.8995, -41.9731, -52.2239}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 11.,   8.,  -2., 143.}"	"{-13.2074, -19.6236, -20.0946, -22.5665, -28.2699, -24.4728, -27.8220,-28.9511, -19.2576, -24.6096, -22.3649, -26.0237, -23.5337, -22.5885,-26.1468, -28.0454, -18.7510, -21.3490, -26.7661, -17.0959, -22.2459,-17.4759, -21.3028, -14.6821, -18.2742}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{13.,  4., -2., 47.}"	"{ -4.9284,  -7.3415,  -7.5158,  -8.4297, -10.5617,  -9.1498, -10.4158,-10.8357,  -7.2062,  -9.2000,  -8.3611,  -9.7430,  -8.8076,  -8.4522, -9.7812, -10.4866,  -7.0250,  -7.9753, -10.0155,  -6.3853,  -8.3229, -6.5404,  -7.9697,  -5.4932,  -6.8470}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 13.,   8.,   0., 221.}"	"{-19.9135, -29.5808, -30.2917, -34.0241, -42.6203, -36.8959, -41.9332,-43.6359, -29.0296, -37.1007, -33.7136, -39.2243, -35.4748, -34.0480,-39.4111, -42.2780, -28.2602, -32.1878, -40.3483, -25.7746, -33.5331,-26.3416, -32.1114, -22.1317, -27.5413}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{  25.,   18.,    0., 5565.}"	"{ -479.0977,  -711.0137,  -728.1588,  -818.2960, -1024.9703,  -887.1011,-1007.6709, -1048.6639,  -697.7088,  -892.0628,  -810.5433,  -942.5720, -852.6440,  -818.3249,  -947.2967, -1016.4273,  -678.9125,  -774.1295, -969.8525,  -619.9307,  -805.9922,  -633.0802,  -771.8489,  -531.9821, -661.6420}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 7.,  8., -6., 11.}"	"{-2.0905, -3.1355, -3.2024, -3.5822, -4.4923, -3.8964, -4.4522, -4.6310,-3.0761, -3.9165, -3.5649, -4.1658, -3.7571, -3.6115, -4.1797, -4.4721,-3.0081, -3.3910, -4.2729, -2.7201, -3.5551, -2.7946, -3.4000, -2.3460,-2.9347}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{ 2.1000e+01,  1.6000e+01, -4.0000e+00,  6.4770e+03}"	"{ -557.0421,  -826.6666,  -846.6036,  -951.4158, -1191.7103, -1031.4050,-1171.5751, -1219.2388,  -811.1964, -1037.1765,  -942.3951, -1095.8870, -991.3353,  -951.4341, -1101.3855, -1181.7670,  -789.3359,  -900.0647,-1127.6112,  -720.7825,  -937.0945,  -736.0556,  -897.3986,  -618.5157, -769.2557}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 2.7000e+01,  1.4000e+01, -4.0000e+00,  1.1853e+04}"	"{-1018.2108, -1511.0260, -1547.4712, -1739.0731, -2178.2957, -1885.2738,-2141.4563, -2228.5793, -1482.7496, -1895.8239, -1722.5665, -2003.1117,-1812.0187, -1739.0790, -2013.1677, -2160.1072, -1442.7764, -1645.2084,-2061.1130, -1317.5023, -1712.8719, -1345.3984, -1640.3145, -1130.5577,-1406.0712}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{ 12.,   6.,   2., 155.}"	"{-14.1424, -21.0153, -21.5194, -24.1669, -30.2726, -26.2104, -29.7920,-31.0003, -20.6246, -26.3543, -23.9484, -27.8679, -25.2036, -24.1888,-27.9980, -30.0336, -20.0802, -22.8627, -28.6644, -18.3069, -23.8232,-18.7140, -22.8125, -15.7227, -19.5689}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{2.6000e+01, 2.0000e+01, 0.0000e+00, 3.0657e+05}"	"{-26293.9766, -39018.9336, -39960.1641, -44908.6328, -56250.7188,-48683.5391, -55297.9727, -57547.7891, -38288.7227, -48956.1094,-44481.8555, -51725.5195, -46791.3555, -44907.8281, -51985.7383,-55780.5000, -37255.8828, -42484.7656, -53223.6836, -34022.3594,-44231.1836, -34741.8203, -42357.5508, -29194.2227, -36308.0078}"	"{20, 14, 0, 405, {{-9, -1}, {-8, 7}, {-7, -15}, {-6, 18}, {-5, -9}, {-4, -11}, {-3, 25}, {-2, -19}, {-1, -8}, {0, 46}, {1, -82}, {2, 106}, {3, -107}, {4, 86}, {5, -46}, {6, 3}, {7, 23}, {8, -27}, {9, 17}, {10, -6}, {11, 1}}, {{-7, 1}, {-6, -7}, {-5, 16}, {-4, -13}, {-3, -14}, {-2, 59}, {-1, -104}, {0, 125}, {1, -104}, {2, 59}, {3, -14}, {4, -13}, {5, 16}, {6, -7}, {7, 1}}}"
"{13., 12.,  0., 13.}"	"{-2.9850, -4.4977, -4.5860, -5.1161, -6.4207, -5.5783, -6.3824, -6.6366,-4.4127, -5.6025, -5.1011, -5.9744, -5.3817, -5.1744, -5.9869, -6.4047,-4.3145, -4.8447, -6.1236, -3.8898, -5.0978, -4.0056, -4.8732, -3.3625,-4.2143}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
"{14., 12., -8., 41.}"	"{ -4.8880,  -7.2937,  -7.4620,  -8.3666, -10.4834,  -9.0815, -10.3486,-10.7683,  -7.1562,  -9.1312,  -8.3044,  -9.6800,  -8.7453,  -8.3982, -9.7197, -10.4135,  -6.9826,  -7.9155,  -9.9456,  -6.3407,  -8.2678, -6.4982,  -7.9152,  -5.4572,  -6.8073}"	"{18, 10, 0, 249, {{-10, 2}, {-9, -4}, {-8, 5}, {-7, -2}, {-6, -5}, {-5, 7}, {-4, -1}, {-3, -13}, {-2, 30}, {-1, -45}, {0, 54}, {1, -52}, {2, 42}, {3, -24}, {4, 6}, {5, 5}, {6, -7}, {7, 4}, {8, -1}}, {{-5, -2}, {-4, 8}, {-3, -18}, {-2, 30}, {-1, -42}, {0, 49}, {1, -42}, {2, 30}, {3, -18}, {4, 8}, {5, -2}}}"
"{12.,  6.,  4., 41.}"	"{ -4.5467,  -6.7812,  -6.9375,  -7.7754,  -9.7439,  -8.4453,  -9.6187,-10.0031,  -6.6569,  -8.4894,  -7.7163,  -8.9971,  -8.1335,  -7.8052, -9.0342,  -9.6818,  -6.4891,  -7.3570,  -9.2464,  -5.8903,  -7.6874, -6.0406,  -7.3592,  -5.0726,  -6.3256}"	"{17, 12, 0, 129, {{-8, 2}, {-7, -4}, {-6, 6}, {-5, -5}, {-4, -3}, {-3, 12}, {-2, -19}, {-1, 19}, {0, -10}, {1, -3}, {2, 19}, {3, -32}, {4, 39}, {5, -36}, {6, 26}, {7, -14}, {8, 5}, {9, -1}}, {{-6, -1}, {-5, 3}, {-4, -3}, {-3, -3}, {-2, 16}, {-1, -32}, {0, 41}, {1, -32}, {2, 16}, {3, -3}, {4, -3}, {5, 3}, {6, -1}}}"
